ts,step,kv_cache_usage,running,waiting,preemptions_total
1789874063,depthconc-c2-d131072,0.09684210526315784,1.0,1.0,0.0
1789874068,depthconc-c2-d131072,0.11578947368421055,1.0,1.0,0.0
1789874073,depthconc-c2-d131072,0.15368421052631576,1.0,1.0,0.0
1789874082,depthconc-c2-d131072,0.17263157894736847,1.0,1.0,0.0
1789874087,depthconc-c2-d131072,0.21052631578947367,1.0,1.0,0.0
1789874092,depthconc-c2-d131072,0.22947368421052627,1.0,1.0,0.0
1789874097,depthconc-c2-d131072,0.248421052631579,1.0,1.0,0.0
1789874103,depthconc-c2-d131072,0.2673684210526316,1.0,1.0,0.0
1789874108,depthconc-c2-d131072,0.2863157894736842,1.0,1.0,0.0
1789874113,depthconc-c2-d131072,0.3052631578947368,1.0,1.0,0.0
1789874119,depthconc-c2-d131072,0.3242105263157895,1.0,1.0,0.0
1789874124,depthconc-c2-d131072,0.3726315789473684,2.0,0.0,0.0
1789874129,depthconc-c2-d131072,0.3978947368421053,2.0,0.0,0.0
1789874135,depthconc-c2-d131072,0.4273684210526316,2.0,0.0,0.0
1789874144,depthconc-c2-d131072,0.4463157894736842,2.0,0.0,0.0
1789874149,depthconc-c2-d131072,0.4652631578947368,2.0,0.0,0.0
1789874156,depthconc-c2-d131072,0.4842105263157894,2.0,0.0,0.0
1789874161,depthconc-c2-d131072,0.503157894736842,2.0,0.0,0.0
1789874167,depthconc-c2-d131072,0.503157894736842,2.0,0.0,0.0
1789874172,depthconc-c2-d131072,0.5221052631578947,2.0,0.0,0.0
1789874177,depthconc-c2-d131072,0.5410526315789475,2.0,0.0,0.0
1789874184,depthconc-c2-d131072,0.56,2.0,0.0,0.0
1789874190,depthconc-c2-d131072,0.56,2.0,0.0,0.0
1789874196,depthconc-c2-d131072,0.5789473684210527,2.0,0.0,0.0
1789874201,depthconc-c2-d131072,0.5789473684210527,2.0,0.0,0.0
1789874207,depthconc-c2-d131072,0.5978947368421053,2.0,0.0,0.0
1789874212,depthconc-c2-d131072,0.6168421052631579,2.0,0.0,0.0
1789874217,depthconc-c2-d131072,0.6357894736842105,2.0,0.0,0.0
1789874222,depthconc-c2-d131072,0.6357894736842105,2.0,0.0,0.0
1789874228,depthconc-c2-d131072,0.6547368421052632,2.0,0.0,0.0
1789874233,depthconc-c2-d131072,0.6947368421052631,2.0,0.0,0.0
1789874239,depthconc-c2-d131072,0.33894736842105266,1.0,0.0,0.0
1789874244,depthconc-c2-d131072,0.0,0.0,0.0,0.0
1789874250,depthconc-c2-d131072,0.05894736842105264,1.0,1.0,0.0
1789874258,depthconc-c2-d131072,0.09684210526315784,1.0,1.0,0.0
1789874263,depthconc-c2-d131072,0.11578947368421055,1.0,1.0,0.0
1789874268,depthconc-c2-d131072,0.15368421052631576,1.0,1.0,0.0
1789874274,depthconc-c2-d131072,0.17263157894736847,1.0,1.0,0.0
1789874279,depthconc-c2-d131072,0.19157894736842107,1.0,1.0,0.0
1789874285,depthconc-c2-d131072,0.22947368421052627,1.0,1.0,0.0
1789874291,depthconc-c2-d131072,0.248421052631579,1.0,1.0,0.0
1789874296,depthconc-c2-d131072,0.2673684210526316,1.0,1.0,0.0
1789874301,depthconc-c2-d131072,0.2863157894736842,1.0,1.0,0.0
1789874307,depthconc-c2-d131072,0.3052631578947368,1.0,1.0,0.0
1789874312,depthconc-c2-d131072,,2.0,0.0,0.0
1789874336,depthconc-c2-d131072,0.4463157894736842,2.0,0.0,0.0
1789874343,depthconc-c2-d131072,0.4652631578947368,2.0,0.0,0.0
1789874348,depthconc-c2-d131072,0.4842105263157894,2.0,0.0,0.0
1789874354,depthconc-c2-d131072,0.503157894736842,2.0,0.0,0.0
1789874359,depthconc-c2-d131072,0.5221052631578947,2.0,0.0,0.0
1789874365,depthconc-c2-d131072,0.5221052631578947,2.0,0.0,0.0
1789874370,depthconc-c2-d131072,0.5410526315789475,2.0,0.0,0.0
1789874376,depthconc-c2-d131072,0.56,2.0,0.0,0.0
1789874384,depthconc-c2-d131072,0.5789473684210527,2.0,0.0,0.0
1789874390,depthconc-c2-d131072,0.5978947368421053,2.0,0.0,0.0
1789874396,depthconc-c2-d131072,0.6168421052631579,2.0,0.0,0.0
1789874402,depthconc-c2-d131072,0.6357894736842105,2.0,0.0,0.0
1789874408,depthconc-c2-d131072,0.6547368421052632,2.0,0.0,0.0
1789874413,depthconc-c2-d131072,0.6736842105263158,2.0,0.0,0.0
1789874419,depthconc-c2-d131072,0.6778947368421053,2.0,0.0,0.0
