ts,step,kv_cache_usage,running,waiting,preemptions_total
1790006485,mixed-c0-w2-n3-d100000,0.25473684210526315,2.0,0.0,0.0
1790006490,mixed-c0-w2-n3-d100000,0.25473684210526315,2.0,0.0,0.0
1790006495,mixed-c0-w2-n3-d100000,0.3242105263157895,3.0,0.0,0.0
1790006500,mixed-c0-w2-n3-d100000,0.02947368421052632,1.0,0.0,0.0
1790006505,mixed-c0-w2-n3-d100000,0.02947368421052632,1.0,0.0,0.0
1790006510,mixed-c0-w2-n3-d100000,0.02947368421052632,1.0,0.0,0.0
1790006515,mixed-c0-w2-n3-d100000,0.02947368421052632,1.0,0.0,0.0
1790006520,mixed-c0-w2-n3-d100000,0.02947368421052632,1.0,0.0,0.0
1790006525,mixed-c0-w2-n3-d100000,0.03157894736842104,1.0,0.0,0.0
1790006530,mixed-c0-w2-n3-d100000,0.03157894736842104,1.0,0.0,0.0
1790006535,mixed-c0-w2-n3-d100000,0.03157894736842104,1.0,0.0,0.0
1790006540,mixed-c0-w2-n3-d100000,0.03157894736842104,1.0,0.0,0.0
1790006545,mixed-c0-w2-n3-d100000,0.03157894736842104,1.0,0.0,0.0
1790006550,mixed-c0-w2-n3-d100000,0.03157894736842104,1.0,0.0,0.0
1790006555,mixed-c0-w2-n3-d100000,0.03157894736842104,1.0,0.0,0.0
1790006560,mixed-c0-w2-n3-d100000,0.03157894736842104,1.0,0.0,0.0
1790006565,mixed-c0-w2-n3-d100000,0.03157894736842104,1.0,0.0,0.0
1790006570,mixed-c0-w2-n3-d100000,0.03157894736842104,1.0,0.0,0.0
1790006575,mixed-c0-w2-n3-d100000,0.03157894736842104,1.0,0.0,0.0
1790006580,mixed-c0-w2-n3-d100000,0.03368421052631576,1.0,0.0,0.0
1790006586,mixed-c0-w2-n3-d100000,0.03368421052631576,1.0,0.0,0.0
1790006591,mixed-c0-w2-n3-d100000,0.03368421052631576,1.0,0.0,0.0
1790006596,mixed-c0-w2-n3-d100000,0.03368421052631576,1.0,0.0,0.0
1790006601,mixed-c0-w2-n3-d100000,0.03368421052631576,1.0,0.0,0.0
1790006606,mixed-c0-w2-n3-d100000,0.03368421052631576,1.0,0.0,0.0
1790006611,mixed-c0-w2-n3-d100000,0.03368421052631576,1.0,0.0,0.0
1790006616,mixed-c0-w2-n3-d100000,0.03368421052631576,1.0,0.0,0.0
1790006621,mixed-c0-w2-n3-d100000,0.03368421052631576,1.0,0.0,0.0
1790006626,mixed-c0-w2-n3-d100000,0.03368421052631576,1.0,0.0,0.0
1790006631,mixed-c0-w2-n3-d100000,0.03368421052631576,1.0,0.0,0.0
1790006636,mixed-c0-w2-n3-d100000,0.04421052631578948,1.0,0.0,0.0
1790006641,mixed-c0-w2-n3-d100000,0.03578947368421048,1.0,0.0,0.0
1790006646,mixed-c0-w2-n3-d100000,0.03578947368421048,1.0,0.0,0.0
1790006651,mixed-c0-w2-n3-d100000,0.03578947368421048,1.0,0.0,0.0
1790006656,mixed-c0-w2-n3-d100000,0.03578947368421048,1.0,0.0,0.0
1790006661,mixed-c0-w2-n3-d100000,0.03578947368421048,1.0,0.0,0.0
1790006666,mixed-c0-w2-n3-d100000,0.03578947368421048,1.0,0.0,0.0
1790006671,mixed-c0-w2-n3-d100000,0.03578947368421048,1.0,0.0,0.0
1790006676,mixed-c0-w2-n3-d100000,0.03578947368421048,1.0,0.0,0.0
1790006681,mixed-c0-w2-n3-d100000,0.03578947368421048,1.0,0.0,0.0
1790006686,mixed-c0-w2-n3-d100000,0.03578947368421048,1.0,0.0,0.0
1790006691,mixed-c0-w2-n3-d100000,0.037894736842105314,1.0,0.0,0.0
1790006696,mixed-c0-w2-n3-d100000,0.037894736842105314,1.0,0.0,0.0
1790006701,mixed-c0-w2-n3-d100000,0.037894736842105314,1.0,0.0,0.0
1790006706,mixed-c0-w2-n3-d100000,0.037894736842105314,1.0,0.0,0.0
1790006711,mixed-c0-w2-n3-d100000,0.037894736842105314,1.0,0.0,0.0
1790006716,mixed-c0-w2-n3-d100000,0.037894736842105314,1.0,0.0,0.0
1790006721,mixed-c0-w2-n3-d100000,0.037894736842105314,1.0,0.0,0.0
1790006727,mixed-c0-w2-n3-d100000,0.037894736842105314,1.0,0.0,0.0
1790006732,mixed-c0-w2-n3-d100000,0.037894736842105314,1.0,0.0,0.0
1790006737,mixed-c0-w2-n3-d100000,0.037894736842105314,1.0,0.0,0.0
1790006742,mixed-c0-w2-n3-d100000,0.037894736842105314,1.0,0.0,0.0
1790006747,mixed-c0-w2-n3-d100000,0.040000000000000036,1.0,0.0,0.0
1790006752,mixed-c0-w2-n3-d100000,0.040000000000000036,1.0,0.0,0.0
