ts,step,kv_cache_usage,running,waiting,preemptions_total
1790008805,mixed-c1-w2-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790008810,mixed-c1-w2-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790008815,mixed-c1-w2-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790008820,mixed-c1-w2-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790008825,mixed-c1-w2-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790008830,mixed-c1-w2-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790008835,mixed-c1-w2-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790008840,mixed-c1-w2-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790008845,mixed-c1-w2-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790008850,mixed-c1-w2-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790008856,mixed-c1-w2-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790008861,mixed-c1-w2-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790008866,mixed-c1-w2-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790008871,mixed-c1-w2-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790008876,mixed-c1-w2-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790008881,mixed-c1-w2-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790008886,mixed-c1-w2-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790008891,mixed-c1-w2-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790008896,mixed-c1-w2-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790008901,mixed-c1-w2-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790008906,mixed-c1-w2-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790008911,mixed-c1-w2-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790008916,mixed-c1-w2-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790008921,mixed-c1-w2-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790008926,mixed-c1-w2-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790008931,mixed-c1-w2-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790008936,mixed-c1-w2-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790008941,mixed-c1-w2-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790008946,mixed-c1-w2-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790008951,mixed-c1-w2-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790008956,mixed-c1-w2-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790008961,mixed-c1-w2-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790008966,mixed-c1-w2-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790008971,mixed-c1-w2-n3-d100000,0.03653846153846152,1.0,0.0,0.0
1790008976,mixed-c1-w2-n3-d100000,0.03653846153846152,1.0,0.0,0.0
